Id,Name,Icon,Country,Tactics,TacticsLevels,FirstReward,Reward,Count,Star3
2050506,洛文不伦瑞克,100114,20505,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
2050507,法兰克福,100101,20505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050508,BBC拜罗伊特,100102,20505,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050509,乌尔姆兰蒂奥帕姆,100103,20505,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
2050510,罗斯托克,100104,20505,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
2050601,利摩日,100105,20506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050602,巴奥夫斯,100106,20506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050603,南特尔,100107,20506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
2050604,南锡,100108,20506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050605,勒坡特,100109,20506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050606,巴黎,100110,20506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
2050607,布卢瓦,100111,20506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050608,普罗旺斯,100112,20506,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050609,格拉夫莱尼斯,100113,20506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
2050610,史特拉斯堡,100114,20506,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
2050701,米兰阿玛尼,100101,20507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050702,维图斯,100102,20507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050703,托尔托纳,100103,20507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
2050704,比沙路,100104,20507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050705,瓦尔瑟,100105,20507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050706,萨里迪纳摩,100106,20507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
2050707,埃奈尔布林迪西,100107,20507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050708,特伦托,100108,20507,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050709,威尼斯雷耶,100109,20507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
2050710,班列顿,100110,20507,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
2050801,奥林匹亚科斯,100111,20508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050802,帕纳辛纳科斯,100112,20508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050803,阿里斯,100113,20508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
2050804,AEK雅典,100114,20508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050805,PAOK沙朗历基,100101,20508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050806,珀里斯特拉,100102,20508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
2050807,普罗米修斯,100103,20508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050808,科罗苏斯,100104,20508,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050809,伊安尼高斯,100105,20508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
2050810,拉夫里罗,100106,20508,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
2050901,波拉斯,100107,20509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050902,加姆特兰,100108,20509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050903,诺科平海豚,100109,20509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
2050904,佩兰加,100110,20509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050905,于默奥,100111,20509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050906,KFUM奈舍,100112,20509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
2050907,乌普萨拉,100113,20509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050908,科平星,100114,20509,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2050909,南泰利耶国王,100101,20509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
2050910,卡尔马,100102,20509,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
2051001,毕尔巴鄂,100103,20510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2051002,穆尔西亚,100104,20510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2051003,赫罗纳,100105,20510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
2051004,哥瑞纳达,100106,20510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2051005,萨拉戈萨,100107,20510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2051006,皇家贝蒂斯,100108,20510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
2051007,曼雷萨,100109,20510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2051008,富恩拉布雷达,100110,20510,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
2051009,奥布拉多伊洛,100111,20510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
2051010,巴伦西亚,100112,20510,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
3010101,宁波町渥,900101,30101,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010102,福建浔兴股份,900102,30101,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010103,四川金荣实业,900103,30101,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
3010104,上海久事,900104,30101,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010105,天津先行者,900105,30101,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010106,浙江东阳光,900106,30101,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
3010107,广州龙狮,900107,30101,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010108,新疆伊力王酒,900108,30101,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010109,深圳马可波罗,900109,30101,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
3010110,广东东莞大益,900110,30101,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
3010201,安阳KGC,100101,30102,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010202,昌原LG猎隼,100102,30102,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010203,蔚山现代太阳神,100103,30102,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
3010204,首尔SK骑士,100104,30102,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010205,高阳猎户座,100105,30102,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010206,全州KCC宙斯盾,100106,30102,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
3010207,水原音速弹,100107,30102,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010208,原州东浦新世代,100108,30102,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010209,大邱飞马,100109,30102,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
3010210,首尔三星雷电,100110,30102,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
3010301,千叶喷射机,100111,30103,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010302,岛根魔术,100112,30103,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010303,琉球黄金帝王,100113,30103,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
3010304,东京电击,100114,30103,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010305,广岛蜻蜓,100101,30103,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010306,名古屋钻石海豚,100102,30103,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
3010307,川崎雷霆勇者,100103,30103,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010308,横滨海盗,100104,30103,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010309,群马县雷霆,100105,30103,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
3010310,秋田北部喜悦,100106,30103,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
3010401,生力啤,100107,30104,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010402,菲律宾电信TNT,100108,30104,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010403,基尼巴国王,100109,30104,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
3010404,湾区翼龙,100110,30104,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010405,汇众光纤,100111,30104,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010406,勇士之路,100112,30104,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
3010407,博尔特斯,100113,30104,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010408,拉马多斯,100114,30104,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010409,泰拉菲尔马,100101,30104,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
3010410,伊拉斯图阴阳天,100102,30104,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
3010501,Hi-Tech,100103,30105,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010502,湄公河联盟,100104,30105,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010503,Dunkin猛龙队,100105,30105,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
3010504,爱国勇士,100106,30105,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010505,ZNO老鹰,100107,30105,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010506,爱国勇士,100108,30105,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
3010507,文莱飞马,100109,30105,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010508,琅勃拉邦,100110,30105,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010509,SWU篮球俱乐部,100111,30105,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
3010510,NS矩阵,100112,30105,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
3010601,孟买城,100113,30106,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010602,海德拉巴,100114,30106,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010603,喀啦啦爆破手,100101,30106,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
3010604,班加罗尔,100102,30106,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010605,果阿,100103,30106,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010606,奥里萨,100104,30106,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
3010607,金奈,100105,30106,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010608,东孟加拉,100106,30106,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010609,贾姆谢德布尔,100107,30106,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
3010610,东北联,100108,30106,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
3010701,戈尔甘,100109,30107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010702,扎巴汉,100110,30107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010703,迈斯科曼,100111,30107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
3010704,锡尔詹,100112,30107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010705,阿莫尔,100113,30107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010706,阿巴丹,100114,30107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
3010707,马赫拉姆,100101,30107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010708,马什哈德,100102,30107,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3010709,迪兹富勒,100103,30107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
3010710,德黑兰Exxon,100104,30107,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
3020101,国家青年队1,100105,30201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020102,国家青年队2,100106,30201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020103,国家青年队3,100107,30201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
3020104,国家青年队4,100108,30201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020105,国家青年队5,100109,30201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020106,国家青年队6,100110,30201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
3020107,国家青年队7,100111,30201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020108,国家青年队8,100112,30201,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020109,国家青年队9,100113,30201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
3020110,国家青年队10,100114,30201,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
3020201,国家青年队1,100101,30202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020202,国家青年队2,100102,30202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020203,国家青年队3,100103,30202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
3020204,国家青年队4,100104,30202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020205,国家青年队5,100105,30202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020206,国家青年队6,100106,30202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
3020207,国家青年队7,100107,30202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020208,国家青年队8,100108,30202,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020209,国家青年队9,100109,30202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
3020210,国家青年队10,100110,30202,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
3020301,国家青年队1,100111,30203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020302,国家青年队2,100112,30203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020303,国家青年队3,100113,30203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600405:5,1:4:100|2:100105:5|2:600405:2,40,"[1001,1002]"
3020304,国家青年队4,100114,30203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020305,国家青年队5,100101,30203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020306,国家青年队6,100102,30203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600406:5,1:4:100|2:100105:5|2:600406:2,40,"[1001,1002]"
3020307,国家青年队7,100103,30203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020308,国家青年队8,100104,30203,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020309,国家青年队9,100105,30203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600407:5,1:4:100|2:100105:5|2:600407:2,40,"[1001,1002]"
3020310,国家青年队10,100106,30203,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600408:5,1:4:100|2:100105:5|2:600408:2,40,"[1001,1002]"
3020401,国家青年队1,100107,30204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020402,国家青年队2,100108,30204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020403,国家青年队3,100109,30204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600409:5,1:4:100|2:100105:5|2:600409:2,40,"[1001,1002]"
3020404,国家青年队4,100110,30204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020405,国家青年队5,100111,30204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020406,国家青年队6,100112,30204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600410:5,1:4:100|2:100105:5|2:600410:2,40,"[1001,1002]"
3020407,国家青年队7,100113,30204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020408,国家青年队8,100114,30204,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020409,国家青年队9,100101,30204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600401:5,1:4:100|2:100105:5|2:600401:2,40,"[1001,1002]"
3020410,国家青年队10,100102,30204,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600402:5,1:4:100|2:100105:5|2:600402:2,40,"[1001,1002]"
3020501,埃及奥林匹克,100103,30205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020502,赫里奥波里斯,100104,30205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020503,亚历山大港,100105,30205,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600403:5,1:4:100|2:100105:5|2:600403:2,40,"[1001,1002]"
3020504,埃及艾查捷拉,100106,30205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020505,史莫哈,100107,30205,"[101,201]","[1,1]",1:4:100|2:200255:1|2:100105:10,1:4:100|2:100105:5,99,"[1001,1002]"
3020506,埃及竞技,100108,30205,"[101,201]","[1,1]",1:4:100|2:200255:2|2:100105:10|2:600404:5,1:4:100|2:100105:5|2:600404:2,40,"[1001,1002]"
