Id,Name,Icon,Chapter,Tactics,TacticsLevels,Reward,Star3,OnBattle
4041001,[0星]全明星·胡明轩第1关,900111,1040410,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041002,[0星]全明星·胡明轩第2关,900112,1040410,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041003,[0星]全明星·胡明轩第3关,900113,1040410,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041004,[0星]全明星·胡明轩第4关,900114,1040410,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041005,[0星]全明星·胡明轩第5关,900115,1040410,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041101,[1星]全明星·胡明轩第1关,900116,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041102,[1星]全明星·胡明轩第2关,900117,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041103,[1星]全明星·胡明轩第3关,900118,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041104,[1星]全明星·胡明轩第4关,900119,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041105,[1星]全明星·胡明轩第5关,900120,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041106,[1星]全明星·胡明轩第6关,900101,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041107,[1星]全明星·胡明轩第7关,900102,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041108,[1星]全明星·胡明轩第8关,900103,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041109,[1星]全明星·胡明轩第9关,900104,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041110,[1星]全明星·胡明轩第10关,900105,1040411,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041301,[3星]全明星·胡明轩第1关,900106,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041302,[3星]全明星·胡明轩第2关,900107,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041303,[3星]全明星·胡明轩第3关,900108,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041304,[3星]全明星·胡明轩第4关,900109,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041305,[3星]全明星·胡明轩第5关,900110,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041306,[3星]全明星·胡明轩第6关,900111,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041307,[3星]全明星·胡明轩第7关,900112,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041308,[3星]全明星·胡明轩第8关,900113,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041309,[3星]全明星·胡明轩第9关,900114,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041310,[3星]全明星·胡明轩第10关,900115,1040413,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041501,[5星]全明星·胡明轩第1关,900116,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041502,[5星]全明星·胡明轩第2关,900117,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041503,[5星]全明星·胡明轩第3关,900118,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041504,[5星]全明星·胡明轩第4关,900119,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041505,[5星]全明星·胡明轩第5关,900120,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041506,[5星]全明星·胡明轩第6关,900101,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041507,[5星]全明星·胡明轩第7关,900102,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041508,[5星]全明星·胡明轩第8关,900103,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041509,[5星]全明星·胡明轩第9关,900104,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4041510,[5星]全明星·胡明轩第10关,900105,1040415,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,544]"
4042001,[0星]全明星·张镇麟第1关,900111,1040420,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042002,[0星]全明星·张镇麟第2关,900112,1040420,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042003,[0星]全明星·张镇麟第3关,900113,1040420,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042004,[0星]全明星·张镇麟第4关,900114,1040420,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042005,[0星]全明星·张镇麟第5关,900115,1040420,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042101,[1星]全明星·张镇麟第1关,900116,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042102,[1星]全明星·张镇麟第2关,900117,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042103,[1星]全明星·张镇麟第3关,900118,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042104,[1星]全明星·张镇麟第4关,900119,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042105,[1星]全明星·张镇麟第5关,900120,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042106,[1星]全明星·张镇麟第6关,900101,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042107,[1星]全明星·张镇麟第7关,900102,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042108,[1星]全明星·张镇麟第8关,900103,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042109,[1星]全明星·张镇麟第9关,900104,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042110,[1星]全明星·张镇麟第10关,900105,1040421,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042301,[3星]全明星·张镇麟第1关,900106,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042302,[3星]全明星·张镇麟第2关,900107,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042303,[3星]全明星·张镇麟第3关,900108,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042304,[3星]全明星·张镇麟第4关,900109,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042305,[3星]全明星·张镇麟第5关,900110,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042306,[3星]全明星·张镇麟第6关,900111,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042307,[3星]全明星·张镇麟第7关,900112,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042308,[3星]全明星·张镇麟第8关,900113,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042309,[3星]全明星·张镇麟第9关,900114,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042310,[3星]全明星·张镇麟第10关,900115,1040423,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042501,[5星]全明星·张镇麟第1关,900116,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042502,[5星]全明星·张镇麟第2关,900117,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042503,[5星]全明星·张镇麟第3关,900118,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042504,[5星]全明星·张镇麟第4关,900119,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042505,[5星]全明星·张镇麟第5关,900120,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042506,[5星]全明星·张镇麟第6关,900101,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042507,[5星]全明星·张镇麟第7关,900102,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042508,[5星]全明星·张镇麟第8关,900103,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042509,[5星]全明星·张镇麟第9关,900104,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4042510,[5星]全明星·张镇麟第10关,900105,1040425,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,545]"
4043001,[0星]全明星·崔永熙第1关,900111,1040430,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043002,[0星]全明星·崔永熙第2关,900112,1040430,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043003,[0星]全明星·崔永熙第3关,900113,1040430,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043004,[0星]全明星·崔永熙第4关,900114,1040430,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043005,[0星]全明星·崔永熙第5关,900115,1040430,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043101,[1星]全明星·崔永熙第1关,900116,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043102,[1星]全明星·崔永熙第2关,900117,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043103,[1星]全明星·崔永熙第3关,900118,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043104,[1星]全明星·崔永熙第4关,900119,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043105,[1星]全明星·崔永熙第5关,900120,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043106,[1星]全明星·崔永熙第6关,900101,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043107,[1星]全明星·崔永熙第7关,900102,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043108,[1星]全明星·崔永熙第8关,900103,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043109,[1星]全明星·崔永熙第9关,900104,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043110,[1星]全明星·崔永熙第10关,900105,1040431,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043301,[3星]全明星·崔永熙第1关,900106,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043302,[3星]全明星·崔永熙第2关,900107,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043303,[3星]全明星·崔永熙第3关,900108,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043304,[3星]全明星·崔永熙第4关,900109,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043305,[3星]全明星·崔永熙第5关,900110,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043306,[3星]全明星·崔永熙第6关,900111,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043307,[3星]全明星·崔永熙第7关,900112,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043308,[3星]全明星·崔永熙第8关,900113,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043309,[3星]全明星·崔永熙第9关,900114,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043310,[3星]全明星·崔永熙第10关,900115,1040433,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043501,[5星]全明星·崔永熙第1关,900116,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043502,[5星]全明星·崔永熙第2关,900117,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043503,[5星]全明星·崔永熙第3关,900118,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043504,[5星]全明星·崔永熙第4关,900119,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043505,[5星]全明星·崔永熙第5关,900120,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043506,[5星]全明星·崔永熙第6关,900101,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043507,[5星]全明星·崔永熙第7关,900102,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043508,[5星]全明星·崔永熙第8关,900103,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043509,[5星]全明星·崔永熙第9关,900104,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4043510,[5星]全明星·崔永熙第10关,900105,1040435,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,546]"
4044001,[0星]全明星·阿不都沙拉木第1关,900111,1040440,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044002,[0星]全明星·阿不都沙拉木第2关,900112,1040440,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044003,[0星]全明星·阿不都沙拉木第3关,900113,1040440,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044004,[0星]全明星·阿不都沙拉木第4关,900114,1040440,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044005,[0星]全明星·阿不都沙拉木第5关,900115,1040440,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044101,[1星]全明星·阿不都沙拉木第1关,900116,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044102,[1星]全明星·阿不都沙拉木第2关,900117,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044103,[1星]全明星·阿不都沙拉木第3关,900118,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044104,[1星]全明星·阿不都沙拉木第4关,900119,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044105,[1星]全明星·阿不都沙拉木第5关,900120,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044106,[1星]全明星·阿不都沙拉木第6关,900101,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044107,[1星]全明星·阿不都沙拉木第7关,900102,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044108,[1星]全明星·阿不都沙拉木第8关,900103,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044109,[1星]全明星·阿不都沙拉木第9关,900104,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044110,[1星]全明星·阿不都沙拉木第10关,900105,1040441,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044301,[3星]全明星·阿不都沙拉木第1关,900106,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044302,[3星]全明星·阿不都沙拉木第2关,900107,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044303,[3星]全明星·阿不都沙拉木第3关,900108,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044304,[3星]全明星·阿不都沙拉木第4关,900109,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044305,[3星]全明星·阿不都沙拉木第5关,900110,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044306,[3星]全明星·阿不都沙拉木第6关,900111,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044307,[3星]全明星·阿不都沙拉木第7关,900112,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044308,[3星]全明星·阿不都沙拉木第8关,900113,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044309,[3星]全明星·阿不都沙拉木第9关,900114,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044310,[3星]全明星·阿不都沙拉木第10关,900115,1040443,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044501,[5星]全明星·阿不都沙拉木第1关,900116,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044502,[5星]全明星·阿不都沙拉木第2关,900117,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044503,[5星]全明星·阿不都沙拉木第3关,900118,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044504,[5星]全明星·阿不都沙拉木第4关,900119,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044505,[5星]全明星·阿不都沙拉木第5关,900120,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044506,[5星]全明星·阿不都沙拉木第6关,900101,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044507,[5星]全明星·阿不都沙拉木第7关,900102,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044508,[5星]全明星·阿不都沙拉木第8关,900103,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044509,[5星]全明星·阿不都沙拉木第9关,900104,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4044510,[5星]全明星·阿不都沙拉木第10关,900105,1040445,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,547]"
4045001,[0星]全明星·胡金秋第1关,900111,1040450,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045002,[0星]全明星·胡金秋第2关,900112,1040450,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045003,[0星]全明星·胡金秋第3关,900113,1040450,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045004,[0星]全明星·胡金秋第4关,900114,1040450,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045005,[0星]全明星·胡金秋第5关,900115,1040450,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045101,[1星]全明星·胡金秋第1关,900116,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045102,[1星]全明星·胡金秋第2关,900117,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045103,[1星]全明星·胡金秋第3关,900118,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045104,[1星]全明星·胡金秋第4关,900119,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045105,[1星]全明星·胡金秋第5关,900120,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045106,[1星]全明星·胡金秋第6关,900101,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045107,[1星]全明星·胡金秋第7关,900102,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045108,[1星]全明星·胡金秋第8关,900103,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045109,[1星]全明星·胡金秋第9关,900104,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045110,[1星]全明星·胡金秋第10关,900105,1040451,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045301,[3星]全明星·胡金秋第1关,900106,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045302,[3星]全明星·胡金秋第2关,900107,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045303,[3星]全明星·胡金秋第3关,900108,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045304,[3星]全明星·胡金秋第4关,900109,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045305,[3星]全明星·胡金秋第5关,900110,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045306,[3星]全明星·胡金秋第6关,900111,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045307,[3星]全明星·胡金秋第7关,900112,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045308,[3星]全明星·胡金秋第8关,900113,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045309,[3星]全明星·胡金秋第9关,900114,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045310,[3星]全明星·胡金秋第10关,900115,1040453,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045501,[5星]全明星·胡金秋第1关,900116,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045502,[5星]全明星·胡金秋第2关,900117,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045503,[5星]全明星·胡金秋第3关,900118,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045504,[5星]全明星·胡金秋第4关,900119,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045505,[5星]全明星·胡金秋第5关,900120,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045506,[5星]全明星·胡金秋第6关,900101,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045507,[5星]全明星·胡金秋第7关,900102,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045508,[5星]全明星·胡金秋第8关,900103,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045509,[5星]全明星·胡金秋第9关,900104,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4045510,[5星]全明星·胡金秋第10关,900105,1040455,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,548]"
4046001,[0星]全明星·赵继伟第1关,900111,1040460,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046002,[0星]全明星·赵继伟第2关,900112,1040460,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046003,[0星]全明星·赵继伟第3关,900113,1040460,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046004,[0星]全明星·赵继伟第4关,900114,1040460,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046005,[0星]全明星·赵继伟第5关,900115,1040460,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046101,[1星]全明星·赵继伟第1关,900116,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046102,[1星]全明星·赵继伟第2关,900117,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046103,[1星]全明星·赵继伟第3关,900118,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046104,[1星]全明星·赵继伟第4关,900119,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046105,[1星]全明星·赵继伟第5关,900120,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046106,[1星]全明星·赵继伟第6关,900101,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046107,[1星]全明星·赵继伟第7关,900102,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046108,[1星]全明星·赵继伟第8关,900103,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046109,[1星]全明星·赵继伟第9关,900104,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046110,[1星]全明星·赵继伟第10关,900105,1040461,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046301,[3星]全明星·赵继伟第1关,900106,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046302,[3星]全明星·赵继伟第2关,900107,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046303,[3星]全明星·赵继伟第3关,900108,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046304,[3星]全明星·赵继伟第4关,900109,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046305,[3星]全明星·赵继伟第5关,900110,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046306,[3星]全明星·赵继伟第6关,900111,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046307,[3星]全明星·赵继伟第7关,900112,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046308,[3星]全明星·赵继伟第8关,900113,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046309,[3星]全明星·赵继伟第9关,900114,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046310,[3星]全明星·赵继伟第10关,900115,1040463,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046501,[5星]全明星·赵继伟第1关,900116,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046502,[5星]全明星·赵继伟第2关,900117,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046503,[5星]全明星·赵继伟第3关,900118,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046504,[5星]全明星·赵继伟第4关,900119,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046505,[5星]全明星·赵继伟第5关,900120,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046506,[5星]全明星·赵继伟第6关,900101,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046507,[5星]全明星·赵继伟第7关,900102,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046508,[5星]全明星·赵继伟第8关,900103,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046509,[5星]全明星·赵继伟第9关,900104,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4046510,[5星]全明星·赵继伟第10关,900105,1040465,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,549]"
4047001,[0星]全明星·孙铭徽第1关,900111,1040470,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047002,[0星]全明星·孙铭徽第2关,900112,1040470,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047003,[0星]全明星·孙铭徽第3关,900113,1040470,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047004,[0星]全明星·孙铭徽第4关,900114,1040470,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047005,[0星]全明星·孙铭徽第5关,900115,1040470,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047101,[1星]全明星·孙铭徽第1关,900116,1040471,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047102,[1星]全明星·孙铭徽第2关,900117,1040471,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047103,[1星]全明星·孙铭徽第3关,900118,1040471,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
4047104,[1星]全明星·孙铭徽第4关,900119,1040471,"[101,201]","[1,1]",1:4:100,"[1001,1002]","[5,550]"
