Id,Portrait,Star,Skills,ClubId,Name,Ability,Number,AdaptPosition,Quality,GiftIds,Power
40025105,90151002,1,[0],4002510,Cornelius,"{""1"":1733,""2"":1320,""3"":1898,""4"":1898,""5"":2228,""6"":1650,""7"":990,""8"":1155,""9"":1980,""10"":1650}",11,[1],2,[0],87
40025106,90151001,1,[0],4002510,Hobart,"{""1"":1898,""2"":1320,""3"":1815,""4"":1898,""5"":2145,""6"":1650,""7"":1320,""8"":825,""9"":1980,""10"":1650}",51,[2],3,[0],91
40025107,90151001,1,[0],4002510,Deborah,"{""1"":1650,""2"":1650,""3"":1650,""4"":1650,""5"":1650,""6"":1650,""7"":1650,""8"":1650,""9"":1650,""10"":1650}",16,[3],4,[0],81
40025108,90151001,1,[0],4002510,Duke,"{""1"":1485,""2"":1980,""3"":1485,""4"":1403,""5"":1073,""6"":1650,""7"":2145,""8"":2310,""9"":1320,""10"":1650}",8,[4],3,[0],86
40025109,90151006,1,[0],4002510,Steven,"{""1"":1485,""2"":1980,""3"":1403,""4"":1403,""5"":1155,""6"":1650,""7"":2145,""8"":2310,""9"":1320,""10"":1650}",17,[5],2,[0],80
40030010,90151004,1,[0],4003001,Nicole,"{""1"":315,""2"":240,""3"":345,""4"":345,""5"":405,""6"":300,""7"":180,""8"":210,""9"":360,""10"":300}",50,[1],3,[0],97
40030011,90151007,1,[0],4003001,Borg,"{""1"":345,""2"":240,""3"":330,""4"":345,""5"":390,""6"":300,""7"":240,""8"":150,""9"":360,""10"":300}",14,[2],2,[0],86
40030012,90151004,1,[0],4003001,Victor,"{""1"":300,""2"":300,""3"":300,""4"":300,""5"":300,""6"":300,""7"":300,""8"":300,""9"":300,""10"":300}",15,[3],4,[0],90
40030013,90151003,1,[0],4003001,Beatrice,"{""1"":270,""2"":360,""3"":270,""4"":255,""5"":195,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",13,[4],2,[0],93
40030014,90151005,1,[0],4003001,Bradley,"{""1"":270,""2"":360,""3"":255,""4"":255,""5"":210,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",12,[5],3,[0],83
40030015,90151002,1,[0],4003001,Winni,"{""1"":315,""2"":240,""3"":345,""4"":345,""5"":405,""6"":300,""7"":180,""8"":210,""9"":360,""10"":300}",9,[1],4,[0],95
40030016,90151005,1,[0],4003001,Dawn,"{""1"":345,""2"":240,""3"":330,""4"":345,""5"":390,""6"":300,""7"":240,""8"":150,""9"":360,""10"":300}",0,[2],3,[0],90
40030017,90151007,1,[0],4003001,Armstrong,"{""1"":300,""2"":300,""3"":300,""4"":300,""5"":300,""6"":300,""7"":300,""8"":300,""9"":300,""10"":300}",0,[3],2,[0],80
40030018,90151002,1,[0],4003001,Owen,"{""1"":270,""2"":360,""3"":270,""4"":255,""5"":195,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",14,[4],3,[0],87
40030019,90151005,1,[0],4003001,Agnes,"{""1"":270,""2"":360,""3"":255,""4"":255,""5"":210,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",5,[5],2,[0],81
40030020,90151004,1,[0],4003002,Brook,"{""1"":378,""2"":288,""3"":414,""4"":414,""5"":486,""6"":360,""7"":216,""8"":252,""9"":432,""10"":360}",15,[1],4,[0],88
40030021,90151003,1,[0],4003002,James,"{""1"":414,""2"":288,""3"":396,""4"":414,""5"":468,""6"":360,""7"":288,""8"":180,""9"":432,""10"":360}",32,[2],2,[0],83
40030022,90151001,1,[0],4003002,Lionel,"{""1"":360,""2"":360,""3"":360,""4"":360,""5"":360,""6"":360,""7"":360,""8"":360,""9"":360,""10"":360}",43,[3],3,[0],80
40030023,90151008,1,[0],4003002,Sylvia,"{""1"":324,""2"":432,""3"":324,""4"":306,""5"":234,""6"":360,""7"":468,""8"":504,""9"":288,""10"":360}",0,[4],4,[0],89
40030024,90151006,1,[0],4003002,Violet,"{""1"":324,""2"":432,""3"":306,""4"":306,""5"":252,""6"":360,""7"":468,""8"":504,""9"":288,""10"":360}",10,[5],3,[0],82
40030025,90151002,1,[0],4003002,Wade,"{""1"":378,""2"":288,""3"":414,""4"":414,""5"":486,""6"":360,""7"":216,""8"":252,""9"":432,""10"":360}",12,[1],2,[0],89
40030026,90151001,1,[0],4003002,Zebulon,"{""1"":414,""2"":288,""3"":396,""4"":414,""5"":468,""6"":360,""7"":288,""8"":180,""9"":432,""10"":360}",27,[2],3,[0],90
40030027,90151005,1,[0],4003002,Clement,"{""1"":360,""2"":360,""3"":360,""4"":360,""5"":360,""6"":360,""7"":360,""8"":360,""9"":360,""10"":360}",3,[3],2,[0],91
40030028,90151001,1,[0],4003002,Ellis,"{""1"":324,""2"":432,""3"":324,""4"":306,""5"":234,""6"":360,""7"":468,""8"":504,""9"":288,""10"":360}",33,[4],4,[0],81
40030029,90151006,1,[0],4003002,Yves,"{""1"":324,""2"":432,""3"":306,""4"":306,""5"":252,""6"":360,""7"":468,""8"":504,""9"":288,""10"":360}",1,[5],2,[0],81
40030030,90151007,1,[0],4003003,Gail,"{""1"":441,""2"":336,""3"":483,""4"":483,""5"":567,""6"":420,""7"":252,""8"":294,""9"":504,""10"":420}",27,[1],3,[0],100
40030031,90151007,1,[0],4003003,Elizabeth,"{""1"":483,""2"":336,""3"":462,""4"":483,""5"":546,""6"":420,""7"":336,""8"":210,""9"":504,""10"":420}",12,[2],4,[0],90
40030032,90151008,1,[0],4003003,Jenny,"{""1"":420,""2"":420,""3"":420,""4"":420,""5"":420,""6"":420,""7"":420,""8"":420,""9"":420,""10"":420}",8,[3],3,[0],100
40030033,90151004,1,[0],4003003,Theresa,"{""1"":378,""2"":504,""3"":378,""4"":357,""5"":273,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",8,[4],2,[0],84
40030034,90151002,1,[0],4003003,Kerwin,"{""1"":378,""2"":504,""3"":357,""4"":357,""5"":294,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",17,[5],3,[0],85
40030035,90151003,1,[0],4003003,Modesty,"{""1"":441,""2"":336,""3"":483,""4"":483,""5"":567,""6"":420,""7"":252,""8"":294,""9"":504,""10"":420}",50,[1],2,[0],93
40030036,90151007,1,[0],4003003,Julius,"{""1"":483,""2"":336,""3"":462,""4"":483,""5"":546,""6"":420,""7"":336,""8"":210,""9"":504,""10"":420}",14,[2],4,[0],89
40030037,90151008,1,[0],4003003,Lindsay,"{""1"":420,""2"":420,""3"":420,""4"":420,""5"":420,""6"":420,""7"":420,""8"":420,""9"":420,""10"":420}",15,[3],2,[0],89
40030038,90151005,1,[0],4003003,Eden,"{""1"":378,""2"":504,""3"":378,""4"":357,""5"":273,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",13,[4],3,[0],80
40030039,90151008,1,[0],4003003,Norma,"{""1"":378,""2"":504,""3"":357,""4"":357,""5"":294,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",12,[5],4,[0],82
40030040,90151006,1,[0],4003004,Albert,"{""1"":504,""2"":384,""3"":552,""4"":552,""5"":648,""6"":480,""7"":288,""8"":336,""9"":576,""10"":480}",9,[1],3,[0],83
40030041,90151004,1,[0],4003004,Madeline,"{""1"":552,""2"":384,""3"":528,""4"":552,""5"":624,""6"":480,""7"":384,""8"":240,""9"":576,""10"":480}",0,[2],2,[0],96
40030042,90151003,1,[0],4003004,Kama,"{""1"":480,""2"":480,""3"":480,""4"":480,""5"":480,""6"":480,""7"":480,""8"":480,""9"":480,""10"":480}",0,[3],3,[0],94
40030043,90151008,1,[0],4003004,Sharon,"{""1"":432,""2"":576,""3"":432,""4"":408,""5"":312,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",14,[4],2,[0],83
40030044,90151007,1,[0],4003004,Solomon,"{""1"":432,""2"":576,""3"":408,""4"":408,""5"":336,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",5,[5],4,[0],95
40030045,90151007,1,[0],4003004,Alexia,"{""1"":504,""2"":384,""3"":552,""4"":552,""5"":648,""6"":480,""7"":288,""8"":336,""9"":576,""10"":480}",15,[1],2,[0],97
40030046,90151003,1,[0],4003004,Rita,"{""1"":552,""2"":384,""3"":528,""4"":552,""5"":624,""6"":480,""7"":384,""8"":240,""9"":576,""10"":480}",32,[2],3,[0],81
40030047,90151002,1,[0],4003004,Arlene,"{""1"":480,""2"":480,""3"":480,""4"":480,""5"":480,""6"":480,""7"":480,""8"":480,""9"":480,""10"":480}",43,[3],4,[0],80
40030048,90151005,1,[0],4003004,Harriet,"{""1"":432,""2"":576,""3"":432,""4"":408,""5"":312,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",0,[4],3,[0],87
40030049,90151005,1,[0],4003004,Amanda,"{""1"":432,""2"":576,""3"":408,""4"":408,""5"":336,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",10,[5],2,[0],89
40030050,90151006,1,[0],4003005,Delia,"{""1"":567,""2"":432,""3"":621,""4"":621,""5"":729,""6"":540,""7"":324,""8"":378,""9"":648,""10"":540}",12,[1],3,[0],90
40030051,90151002,1,[0],4003005,Hugo,"{""1"":621,""2"":432,""3"":594,""4"":621,""5"":702,""6"":540,""7"":432,""8"":270,""9"":648,""10"":540}",27,[2],2,[0],86
40030052,90151001,1,[0],4003005,Walker,"{""1"":540,""2"":540,""3"":540,""4"":540,""5"":540,""6"":540,""7"":540,""8"":540,""9"":540,""10"":540}",3,[3],4,[0],80
40030053,90151008,1,[0],4003005,Ernest,"{""1"":486,""2"":648,""3"":486,""4"":459,""5"":351,""6"":540,""7"":702,""8"":756,""9"":432,""10"":540}",33,[4],2,[0],94
40030054,90151004,1,[0],4003005,Nathan,"{""1"":486,""2"":648,""3"":459,""4"":459,""5"":378,""6"":540,""7"":702,""8"":756,""9"":432,""10"":540}",1,[5],3,[0],91
40030055,90151003,1,[0],4003005,Genevieve,"{""1"":567,""2"":432,""3"":621,""4"":621,""5"":729,""6"":540,""7"":324,""8"":378,""9"":648,""10"":540}",27,[1],4,[0],83
40030056,90151004,1,[0],4003005,Rupert,"{""1"":621,""2"":432,""3"":594,""4"":621,""5"":702,""6"":540,""7"":432,""8"":270,""9"":648,""10"":540}",12,[2],3,[0],88
40030057,90151007,1,[0],4003005,Elton,"{""1"":540,""2"":540,""3"":540,""4"":540,""5"":540,""6"":540,""7"":540,""8"":540,""9"":540,""10"":540}",8,[3],2,[0],91
40030058,90150903,1,[0],4003005,Evan,"{""1"":486,""2"":648,""3"":486,""4"":459,""5"":351,""6"":540,""7"":702,""8"":756,""9"":432,""10"":540}",7,[4],3,[0],89
40030059,90150902,1,[0],4003005,Frank,"{""1"":486,""2"":648,""3"":459,""4"":459,""5"":378,""6"":540,""7"":702,""8"":756,""9"":432,""10"":540}",24,[5],2,[0],98
40031010,90150904,1,[0],4003101,Mortimer,"{""1"":315,""2"":240,""3"":345,""4"":345,""5"":405,""6"":300,""7"":180,""8"":210,""9"":360,""10"":300}",3,[1],4,[103002310],90
40031011,90150907,1,[0],4003101,Barry,"{""1"":345,""2"":240,""3"":330,""4"":345,""5"":390,""6"":300,""7"":240,""8"":150,""9"":360,""10"":300}",1,[2],2,[0],94
40031012,90150905,1,[0],4003101,Gregary,"{""1"":300,""2"":300,""3"":300,""4"":300,""5"":300,""6"":300,""7"":300,""8"":300,""9"":300,""10"":300}",7,[3],3,[0],97
40031013,90150901,1,[0],4003101,Dana,"{""1"":270,""2"":360,""3"":270,""4"":255,""5"":195,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",1,[4],4,[0],99
40031014,90150908,1,[0],4003101,Peter,"{""1"":270,""2"":360,""3"":255,""4"":255,""5"":210,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",2,[5],3,[0],85
40031015,90150905,1,[0],4003101,Maria,"{""1"":315,""2"":240,""3"":345,""4"":345,""5"":405,""6"":300,""7"":180,""8"":210,""9"":360,""10"":300}",3,[1],2,[0],89
40031016,90150908,1,[0],4003101,Kama,"{""1"":345,""2"":240,""3"":330,""4"":345,""5"":390,""6"":300,""7"":240,""8"":150,""9"":360,""10"":300}",4,[2],3,[0],86
40031017,90150907,1,[0],4003101,Ada,"{""1"":300,""2"":300,""3"":300,""4"":300,""5"":300,""6"":300,""7"":300,""8"":300,""9"":300,""10"":300}",5,[3],2,[0],95
40031018,90150908,1,[0],4003101,Meredith,"{""1"":270,""2"":360,""3"":270,""4"":255,""5"":195,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",1,[4],4,[0],97
40031019,90150901,1,[0],4003101,Levi,"{""1"":270,""2"":360,""3"":255,""4"":255,""5"":210,""6"":300,""7"":390,""8"":420,""9"":240,""10"":300}",1,[5],2,[0],91
40031020,90150905,1,[0],4003102,Bruce,"{""1"":441,""2"":336,""3"":483,""4"":483,""5"":567,""6"":420,""7"":252,""8"":294,""9"":504,""10"":420}",1,[1],3,[103022310],84
40031021,90150906,1,[0],4003102,Regan,"{""1"":483,""2"":336,""3"":462,""4"":483,""5"":546,""6"":420,""7"":336,""8"":210,""9"":504,""10"":420}",20,[2],4,[0],87
40031022,90150904,1,[0],4003102,Salome,"{""1"":420,""2"":420,""3"":420,""4"":420,""5"":420,""6"":420,""7"":420,""8"":420,""9"":420,""10"":420}",8,[3],3,[0],99
40031023,90150905,1,[0],4003102,Jo,"{""1"":378,""2"":504,""3"":378,""4"":357,""5"":273,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",0,[4],2,[0],98
40031024,90150901,1,[0],4003102,Byron,"{""1"":378,""2"":504,""3"":357,""4"":357,""5"":294,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",3,[5],3,[0],87
40031025,90150902,1,[0],4003102,Phoebe,"{""1"":441,""2"":336,""3"":483,""4"":483,""5"":567,""6"":420,""7"":252,""8"":294,""9"":504,""10"":420}",23,[1],2,[0],83
40031026,90150901,1,[0],4003102,Glenn,"{""1"":483,""2"":336,""3"":462,""4"":483,""5"":546,""6"":420,""7"":336,""8"":210,""9"":504,""10"":420}",1,[2],4,[0],99
40031027,90150905,1,[0],4003102,Charles,"{""1"":420,""2"":420,""3"":420,""4"":420,""5"":420,""6"":420,""7"":420,""8"":420,""9"":420,""10"":420}",33,[3],2,[0],96
40031028,90150905,1,[0],4003102,Stanford,"{""1"":378,""2"":504,""3"":378,""4"":357,""5"":273,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",10,[4],3,[0],89
40031029,90150908,1,[0],4003102,Linda,"{""1"":378,""2"":504,""3"":357,""4"":357,""5"":294,""6"":420,""7"":546,""8"":588,""9"":336,""10"":420}",39,[5],4,[0],96
40031030,90150907,1,[0],4003103,Len,"{""1"":504,""2"":384,""3"":552,""4"":552,""5"":648,""6"":480,""7"":288,""8"":336,""9"":576,""10"":480}",16,[1],3,[103013310],100
40031031,90150901,1,[0],4003103,Marguerite,"{""1"":552,""2"":384,""3"":528,""4"":552,""5"":624,""6"":480,""7"":384,""8"":240,""9"":576,""10"":480}",33,[2],2,[0],91
40031032,90150904,1,[0],4003103,Jacqueline,"{""1"":480,""2"":480,""3"":480,""4"":480,""5"":480,""6"":480,""7"":480,""8"":480,""9"":480,""10"":480}",9,[3],3,[0],98
40031033,90150905,1,[0],4003103,Warner,"{""1"":432,""2"":576,""3"":432,""4"":408,""5"":312,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",25,[4],2,[0],81
40031034,90150907,1,[0],4003103,Sara,"{""1"":432,""2"":576,""3"":408,""4"":408,""5"":336,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",1,[5],4,[0],94
40031035,90150907,1,[0],4003103,Bradley,"{""1"":504,""2"":384,""3"":552,""4"":552,""5"":648,""6"":480,""7"":288,""8"":336,""9"":576,""10"":480}",10,[1],2,[0],88
40031036,90150905,1,[0],4003103,Agatha,"{""1"":552,""2"":384,""3"":528,""4"":552,""5"":624,""6"":480,""7"":384,""8"":240,""9"":576,""10"":480}",32,[2],3,[0],89
40031037,90150907,1,[0],4003103,Mary,"{""1"":480,""2"":480,""3"":480,""4"":480,""5"":480,""6"":480,""7"":480,""8"":480,""9"":480,""10"":480}",24,[3],4,[0],85
40031038,90150904,1,[0],4003103,Teresa,"{""1"":432,""2"":576,""3"":432,""4"":408,""5"":312,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",26,[4],3,[0],100
40031039,90150906,1,[0],4003103,Lilith,"{""1"":432,""2"":576,""3"":408,""4"":408,""5"":336,""6"":480,""7"":624,""8"":672,""9"":384,""10"":480}",21,[5],2,[0],92
40031040,90150903,1,[0],4003104,Eli,"{""1"":630,""2"":480,""3"":690,""4"":690,""5"":810,""6"":600,""7"":360,""8"":420,""9"":720,""10"":600}",17,[1],3,[0],93
40031041,90150908,1,[0],4003104,Lennon,"{""1"":690,""2"":480,""3"":660,""4"":690,""5"":780,""6"":600,""7"":480,""8"":300,""9"":720,""10"":600}",9,[2],2,[0],99
40031042,90150902,1,[0],4003104,Ingemar,"{""1"":600,""2"":600,""3"":600,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600}",20,[3],4,[0],100
40031043,90150901,1,[0],4003104,Stan,"{""1"":540,""2"":720,""3"":540,""4"":510,""5"":390,""6"":600,""7"":780,""8"":840,""9"":480,""10"":600}",9,[4],2,[0],88
40031044,90150901,1,[0],4003104,Lucien,"{""1"":540,""2"":720,""3"":510,""4"":510,""5"":420,""6"":600,""7"":780,""8"":840,""9"":480,""10"":600}",10,[5],3,[103017310],99
40031045,90150901,1,[0],4003104,Hardy,"{""1"":630,""2"":480,""3"":690,""4"":690,""5"":810,""6"":600,""7"":360,""8"":420,""9"":720,""10"":600}",7,[1],4,[0],93
40031046,90150906,1,[0],4003104,Leif,"{""1"":690,""2"":480,""3"":660,""4"":690,""5"":780,""6"":600,""7"":480,""8"":300,""9"":720,""10"":600}",5,[2],3,[0],80
40031047,90150904,1,[0],4003104,Christ,"{""1"":600,""2"":600,""3"":600,""4"":600,""5"":600,""6"":600,""7"":600,""8"":600,""9"":600,""10"":600}",13,[3],2,[0],85
40031048,90150907,1,[0],4003104,Antony,"{""1"":540,""2"":720,""3"":540,""4"":510,""5"":390,""6"":600,""7"":780,""8"":840,""9"":480,""10"":600}",3,[4],3,[0],98
40031049,90150907,1,[0],4003104,Devin,"{""1"":540,""2"":720,""3"":510,""4"":510,""5"":420,""6"":600,""7"":780,""8"":840,""9"":480,""10"":600}",50,[5],2,[0],100
40031050,90150903,1,[0],4003105,Bert,"{""1"":756,""2"":576,""3"":828,""4"":828,""5"":972,""6"":720,""7"":432,""8"":504,""9"":864,""10"":720}",7,[1],4,[0],92
40031051,90150905,1,[0],4003105,Verne,"{""1"":828,""2"":576,""3"":792,""4"":828,""5"":936,""6"":720,""7"":576,""8"":360,""9"":864,""10"":720}",3,[2],2,[103003310],84
40031052,90150902,1,[0],4003105,Colbert,"{""1"":720,""2"":720,""3"":720,""4"":720,""5"":720,""6"":720,""7"":720,""8"":720,""9"":720,""10"":720}",55,[3],3,[0],89
40031053,90150905,1,[0],4003105,Dinah,"{""1"":648,""2"":864,""3"":648,""4"":612,""5"":468,""6"":720,""7"":936,""8"":1008,""9"":576,""10"":720}",19,[4],2,[0],85
40031054,90150907,1,[0],4003105,Zora,"{""1"":648,""2"":864,""3"":612,""4"":612,""5"":504,""6"":720,""7"":936,""8"":1008,""9"":576,""10"":720}",23,[5],3,[0],95
40031055,90150902,1,[0],4003105,Charlotte,"{""1"":756,""2"":576,""3"":828,""4"":828,""5"":972,""6"":720,""7"":432,""8"":504,""9"":864,""10"":720}",11,[1],2,[0],81
40031056,90150901,1,[0],4003105,Darren,"{""1"":828,""2"":576,""3"":792,""4"":828,""5"":936,""6"":720,""7"":576,""8"":360,""9"":864,""10"":720}",14,[2],3,[0],94
40031057,90150904,1,[0],4003105,Ira,"{""1"":720,""2"":720,""3"":720,""4"":720,""5"":720,""6"":720,""7"":720,""8"":720,""9"":720,""10"":720}",16,[3],2,[0],98
40031058,90150903,1,[0],4003105,Chloe,"{""1"":648,""2"":864,""3"":648,""4"":612,""5"":468,""6"":720,""7"":936,""8"":1008,""9"":576,""10"":720}",21,[4],3,[0],92
40031059,90150901,1,[0],4003105,Elvis,"{""1"":648,""2"":864,""3"":612,""4"":612,""5"":504,""6"":720,""7"":936,""8"":1008,""9"":576,""10"":720}",51,[5],2,[0],95
40031060,90150908,1,[0],4003106,Stacey,"{""1"":882,""2"":672,""3"":966,""4"":966,""5"":1134,""6"":840,""7"":504,""8"":588,""9"":1008,""10"":840}",5,[1],3,[0],98
40031061,90150906,1,[0],4003106,Burnell,"{""1"":966,""2"":672,""3"":924,""4"":966,""5"":1092,""6"":840,""7"":672,""8"":420,""9"":1008,""10"":840}",7,[2],2,[0],85
40031062,90150902,1,[0],4003106,Eartha,"{""1"":840,""2"":840,""3"":840,""4"":840,""5"":840,""6"":840,""7"":840,""8"":840,""9"":840,""10"":840}",10,[3],3,[0],93
40031063,90150901,1,[0],4003106,Jared,"{""1"":756,""2"":1008,""3"":756,""4"":714,""5"":546,""6"":840,""7"":1092,""8"":1176,""9"":672,""10"":840}",8,[4],2,[103023310],94
40031064,90150905,1,[0],4003106,William,"{""1"":756,""2"":1008,""3"":714,""4"":714,""5"":588,""6"":840,""7"":1092,""8"":1176,""9"":672,""10"":840}",26,[5],3,[0],99
40031065,90150901,1,[0],4003106,Mabel,"{""1"":882,""2"":672,""3"":966,""4"":966,""5"":1134,""6"":840,""7"":504,""8"":588,""9"":1008,""10"":840}",3,[1],2,[0],91
40031066,90150906,1,[0],4003106,Colin,"{""1"":966,""2"":672,""3"":924,""4"":966,""5"":1092,""6"":840,""7"":672,""8"":420,""9"":1008,""10"":840}",12,[2],3,[0],92
40031067,90150907,1,[0],4003106,Renee,"{""1"":840,""2"":840,""3"":840,""4"":840,""5"":840,""6"":840,""7"":840,""8"":840,""9"":840,""10"":840}",11,[3],2,[0],86
40031068,90150903,1,[0],4003106,Jonas,"{""1"":756,""2"":1008,""3"":756,""4"":714,""5"":546,""6"":840,""7"":1092,""8"":1176,""9"":672,""10"":840}",11,[4],3,[0],93
40031069,90150908,1,[0],4003106,Tina,"{""1"":756,""2"":1008,""3"":714,""4"":714,""5"":588,""6"":840,""7"":1092,""8"":1176,""9"":672,""10"":840}",19,[5],2,[0],93
40031070,90150904,1,[0],4003107,Ruby,"{""1"":1008,""2"":768,""3"":1104,""4"":1104,""5"":1296,""6"":960,""7"":576,""8"":672,""9"":1152,""10"":960}",1,[1],3,[0],93
40031071,90150902,1,[0],4003107,Luther,"{""1"":1104,""2"":768,""3"":1056,""4"":1104,""5"":1248,""6"":960,""7"":768,""8"":480,""9"":1152,""10"":960}",8,[2],2,[0],92
40031072,90150903,1,[0],4003107,Suzanne,"{""1"":960,""2"":960,""3"":960,""4"":960,""5"":960,""6"":960,""7"":960,""8"":960,""9"":960,""10"":960}",6,[3],3,[0],87
40031073,90150907,1,[0],4003107,May,"{""1"":864,""2"":1152,""3"":864,""4"":816,""5"":624,""6"":960,""7"":1248,""8"":1344,""9"":768,""10"":960}",3,[4],2,[103015310],82
40031074,90150908,1,[0],4003107,Edison,"{""1"":864,""2"":1152,""3"":816,""4"":816,""5"":672,""6"":960,""7"":1248,""8"":1344,""9"":768,""10"":960}",10,[5],3,[0],98
40031075,90150905,1,[0],4003107,Dinah,"{""1"":1008,""2"":768,""3"":1104,""4"":1104,""5"":1296,""6"":960,""7"":576,""8"":672,""9"":1152,""10"":960}",25,[1],2,[0],85
40031076,90150905,1,[0],4003107,Odelette,"{""1"":1104,""2"":768,""3"":1056,""4"":1104,""5"":1248,""6"":960,""7"":768,""8"":480,""9"":1152,""10"":960}",22,[2],3,[0],80
40031077,90150906,1,[0],4003107,Malcolm,"{""1"":960,""2"":960,""3"":960,""4"":960,""5"":960,""6"":960,""7"":960,""8"":960,""9"":960,""10"":960}",9,[3],2,[0],90
40031078,90150904,1,[0],4003107,Channing,"{""1"":864,""2"":1152,""3"":864,""4"":816,""5"":624,""6"":960,""7"":1248,""8"":1344,""9"":768,""10"":960}",2,[4],3,[0],89
40031079,90150903,1,[0],4003107,Aldrich,"{""1"":864,""2"":1152,""3"":816,""4"":816,""5"":672,""6"":960,""7"":1248,""8"":1344,""9"":768,""10"":960}",20,[5],2,[0],83
40031080,90150908,1,[0],4003108,Penelope,"{""1"":1134,""2"":864,""3"":1242,""4"":1242,""5"":1458,""6"":1080,""7"":648,""8"":756,""9"":1296,""10"":1080}",31,[1],3,[0],98
40031081,90150902,1,[0],4003108,Harley,"{""1"":1242,""2"":864,""3"":1188,""4"":1242,""5"":1404,""6"":1080,""7"":864,""8"":540,""9"":1296,""10"":1080}",1,[2],2,[0],88
40031082,90150907,1,[0],4003108,Douglas,"{""1"":1080,""2"":1080,""3"":1080,""4"":1080,""5"":1080,""6"":1080,""7"":1080,""8"":1080,""9"":1080,""10"":1080}",32,[3],3,[103019310],95
40031083,90150903,1,[0],4003108,Verne,"{""1"":972,""2"":1296,""3"":972,""4"":918,""5"":702,""6"":1080,""7"":1404,""8"":1512,""9"":864,""10"":1080}",8,[4],2,[0],80
40031084,90150902,1,[0],4003108,Neil,"{""1"":972,""2"":1296,""3"":918,""4"":918,""5"":756,""6"":1080,""7"":1404,""8"":1512,""9"":864,""10"":1080}",17,[5],3,[0],85
40031085,90150902,1,[0],4003108,Camille,"{""1"":1134,""2"":864,""3"":1242,""4"":1242,""5"":1458,""6"":1080,""7"":648,""8"":756,""9"":1296,""10"":1080}",50,[1],2,[0],87
40031086,90150907,1,[0],4003108,Tess,"{""1"":1242,""2"":864,""3"":1188,""4"":1242,""5"":1404,""6"":1080,""7"":864,""8"":540,""9"":1296,""10"":1080}",14,[2],3,[0],92
40031087,90150906,1,[0],4003108,Penelope,"{""1"":1080,""2"":1080,""3"":1080,""4"":1080,""5"":1080,""6"":1080,""7"":1080,""8"":1080,""9"":1080,""10"":1080}",15,[3],2,[0],100
40031088,90150902,1,[0],4003108,Philip,"{""1"":972,""2"":1296,""3"":972,""4"":918,""5"":702,""6"":1080,""7"":1404,""8"":1512,""9"":864,""10"":1080}",13,[4],3,[0],99
40031089,90150901,1,[0],4003108,Leila,"{""1"":972,""2"":1296,""3"":918,""4"":918,""5"":756,""6"":1080,""7"":1404,""8"":1512,""9"":864,""10"":1080}",12,[5],2,[0],89
40031090,90150908,1,[0],4003109,Valentine,"{""1"":1260,""2"":960,""3"":1380,""4"":1380,""5"":1620,""6"":1200,""7"":720,""8"":840,""9"":1440,""10"":1200}",9,[1],3,[0],100
40031091,90150904,1,[0],4003109,Rex,"{""1"":1380,""2"":960,""3"":1320,""4"":1380,""5"":1560,""6"":1200,""7"":960,""8"":600,""9"":1440,""10"":1200}",0,[2],2,[0],89
40031092,90150903,1,[0],4003109,Xanthe,"{""1"":1200,""2"":1200,""3"":1200,""4"":1200,""5"":1200,""6"":1200,""7"":1200,""8"":1200,""9"":1200,""10"":1200}",0,[3],3,[0],92
