Id,CardId,Quality,Star,AbilityAdd,Sklv,AbilityRatio,Power
104034402,104034,4,2,"{""1"":131,""2"":74,""3"":125,""4"":127,""5"":130,""6"":96,""7"":64,""8"":40,""9"":133,""10"":101}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":129,""2"":108,""3"":129,""4"":125,""5"":115,""6"":111,""7"":95,""8"":94,""9"":126,""10"":116}",102
104034403,104034,4,3,"{""1"":197,""2"":112,""3"":188,""4"":190,""5"":195,""6"":144,""7"":96,""8"":59,""9"":200,""10"":152}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":144,""2"":123,""3"":129,""4"":125,""5"":130,""6"":126,""7"":95,""8"":94,""9"":126,""10"":131}",153
104034404,104034,4,4,"{""1"":262,""2"":149,""3"":251,""4"":253,""5"":260,""6"":192,""7"":128,""8"":79,""9"":266,""10"":202}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":144,""2"":123,""3"":144,""4"":140,""5"":130,""6"":126,""7"":110,""8"":109,""9"":141,""10"":131}",204
104034405,104034,4,5,"{""1"":328,""2"":186,""3"":314,""4"":316,""5"":325,""6"":240,""7"":160,""8"":99,""9"":333,""10"":253}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":144,""2"":123,""3"":144,""4"":155,""5"":145,""6"":141,""7"":110,""8"":124,""9"":156,""10"":131}",255
104034406,104034,4,6,"{""1"":393,""2"":223,""3"":376,""4"":380,""5"":390,""6"":288,""7"":192,""8"":119,""9"":400,""10"":303}","{""1"":3,""2"":2,""3"":2,""4"":2}","{""1"":159,""2"":138,""3"":159,""4"":155,""5"":145,""6"":141,""7"":125,""8"":124,""9"":156,""10"":146}",306
104034407,104034,4,7,"{""1"":459,""2"":260,""3"":439,""4"":443,""5"":455,""6"":336,""7"":224,""8"":138,""9"":466,""10"":354}","{""1"":3,""2"":3,""3"":2,""4"":2}","{""1"":174,""2"":138,""3"":174,""4"":155,""5"":160,""6"":141,""7"":140,""8"":124,""9"":171,""10"":146}",357
104034408,104034,4,8,"{""1"":524,""2"":298,""3"":502,""4"":506,""5"":520,""6"":384,""7"":256,""8"":158,""9"":533,""10"":404}","{""1"":3,""2"":3,""3"":3,""4"":2}","{""1"":174,""2"":153,""3"":174,""4"":170,""5"":160,""6"":156,""7"":140,""8"":139,""9"":171,""10"":161}",409
104034409,104034,4,9,"{""1"":590,""2"":335,""3"":564,""4"":569,""5"":585,""6"":432,""7"":288,""8"":178,""9"":599,""10"":455}","{""1"":3,""2"":3,""3"":3,""4"":3}","{""1"":189,""2"":168,""3"":174,""4"":170,""5"":175,""6"":171,""7"":140,""8"":139,""9"":171,""10"":176}",460
104034410,104034,4,10,"{""1"":656,""2"":372,""3"":627,""4"":633,""5"":650,""6"":480,""7"":320,""8"":198,""9"":666,""10"":505}","{""1"":4,""2"":3,""3"":3,""4"":3}","{""1"":189,""2"":168,""3"":189,""4"":185,""5"":175,""6"":171,""7"":155,""8"":154,""9"":186,""10"":176}",511
104034500,104034,5,0,"{""1"":721,""2"":409,""3"":690,""4"":696,""5"":715,""6"":528,""7"":352,""8"":217,""9"":733,""10"":556}","{""1"":4,""2"":4,""3"":3,""4"":3}","{""1"":204,""2"":168,""3"":204,""4"":200,""5"":175,""6"":171,""7"":155,""8"":154,""9"":186,""10"":176}",562
104034501,104034,5,1,"{""1"":787,""2"":446,""3"":752,""4"":759,""5"":780,""6"":576,""7"":384,""8"":237,""9"":799,""10"":606}","{""1"":4,""2"":4,""3"":4,""4"":3}","{""1"":224,""2"":168,""3"":224,""4"":200,""5"":195,""6"":171,""7"":175,""8"":154,""9"":206,""10"":176}",613
104034502,104034,5,2,"{""1"":918,""2"":521,""3"":878,""4"":886,""5"":910,""6"":672,""7"":448,""8"":277,""9"":932,""10"":707}","{""1"":4,""2"":4,""3"":4,""4"":4}","{""1"":224,""2"":188,""3"":224,""4"":220,""5"":195,""6"":191,""7"":175,""8"":174,""9"":206,""10"":196}",715
104034503,104034,5,3,"{""1"":1049,""2"":595,""3"":1003,""4"":1012,""5"":1040,""6"":768,""7"":512,""8"":316,""9"":1066,""10"":808}","{""1"":5,""2"":4,""3"":4,""4"":4}","{""1"":244,""2"":208,""3"":224,""4"":220,""5"":215,""6"":211,""7"":175,""8"":174,""9"":206,""10"":216}",817
104034504,104034,5,4,"{""1"":1180,""2"":670,""3"":1129,""4"":1139,""5"":1170,""6"":864,""7"":576,""8"":356,""9"":1199,""10"":909}","{""1"":5,""2"":5,""3"":4,""4"":4}","{""1"":244,""2"":208,""3"":244,""4"":240,""5"":215,""6"":211,""7"":195,""8"":194,""9"":226,""10"":216}",919
104034505,104034,5,5,"{""1"":1311,""2"":744,""3"":1254,""4"":1265,""5"":1300,""6"":960,""7"":640,""8"":395,""9"":1332,""10"":1010}","{""1"":5,""2"":5,""3"":5,""4"":4}","{""1"":244,""2"":208,""3"":244,""4"":260,""5"":235,""6"":231,""7"":195,""8"":214,""9"":246,""10"":216}",1021
104034506,104034,5,6,"{""1"":1442,""2"":818,""3"":1379,""4"":1392,""5"":1430,""6"":1056,""7"":704,""8"":435,""9"":1465,""10"":1111}","{""1"":5,""2"":5,""3"":5,""4"":5}","{""1"":264,""2"":228,""3"":264,""4"":260,""5"":235,""6"":231,""7"":215,""8"":214,""9"":246,""10"":236}",1123
104034507,104034,5,7,"{""1"":1573,""2"":893,""3"":1505,""4"":1518,""5"":1560,""6"":1152,""7"":768,""8"":474,""9"":1598,""10"":1212}","{""1"":6,""2"":5,""3"":5,""4"":5}","{""1"":284,""2"":228,""3"":284,""4"":260,""5"":255,""6"":231,""7"":235,""8"":214,""9"":266,""10"":236}",1225
104034508,104034,5,8,"{""1"":1704,""2"":967,""3"":1630,""4"":1645,""5"":1690,""6"":1248,""7"":832,""8"":514,""9"":1732,""10"":1313}","{""1"":6,""2"":6,""3"":5,""4"":5}","{""1"":284,""2"":248,""3"":284,""4"":280,""5"":255,""6"":251,""7"":235,""8"":234,""9"":266,""10"":256}",1328
104034509,104034,5,9,"{""1"":1835,""2"":1042,""3"":1756,""4"":1771,""5"":1820,""6"":1344,""7"":896,""8"":553,""9"":1865,""10"":1414}","{""1"":6,""2"":6,""3"":6,""4"":5}","{""1"":304,""2"":268,""3"":284,""4"":280,""5"":275,""6"":271,""7"":235,""8"":234,""9"":266,""10"":276}",1430
104034510,104034,5,10,"{""1"":1967,""2"":1116,""3"":1881,""4"":1898,""5"":1950,""6"":1440,""7"":960,""8"":593,""9"":1998,""10"":1515}","{""1"":6,""2"":6,""3"":6,""4"":6}","{""1"":304,""2"":268,""3"":304,""4"":300,""5"":275,""6"":271,""7"":255,""8"":254,""9"":286,""10"":276}",1532
104035401,104035,4,1,"{""1"":54,""2"":70,""3"":33,""4"":39,""5"":32,""6"":57,""7"":77,""8"":71,""9"":46,""10"":46}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":134,""2"":117,""3"":93,""4"":91,""5"":106,""6"":113,""7"":134,""8"":101,""9"":129,""10"":91}",53
104035402,104035,4,2,"{""1"":107,""2"":140,""3"":66,""4"":77,""5"":64,""6"":113,""7"":155,""8"":141,""9"":91,""10"":91}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":134,""2"":132,""3"":93,""4"":106,""5"":106,""6"":128,""7"":134,""8"":116,""9"":129,""10"":106}",105
104035403,104035,4,3,"{""1"":161,""2"":211,""3"":99,""4"":116,""5"":96,""6"":170,""7"":232,""8"":212,""9"":137,""10"":137}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":149,""2"":147,""3"":93,""4"":106,""5"":121,""6"":143,""7"":134,""8"":116,""9"":129,""10"":121}",157
104035404,104035,4,4,"{""1"":214,""2"":281,""3"":133,""4"":155,""5"":127,""6"":226,""7"":309,""8"":283,""9"":182,""10"":182}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":149,""2"":147,""3"":108,""4"":121,""5"":121,""6"":143,""7"":149,""8"":131,""9"":144,""10"":121}",209
104035405,104035,4,5,"{""1"":268,""2"":351,""3"":166,""4"":193,""5"":159,""6"":283,""7"":387,""8"":354,""9"":228,""10"":228}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":149,""2"":147,""3"":108,""4"":136,""5"":136,""6"":158,""7"":149,""8"":146,""9"":159,""10"":121}",262
104035406,104035,4,6,"{""1"":321,""2"":421,""3"":199,""4"":232,""5"":191,""6"":339,""7"":464,""8"":424,""9"":274,""10"":273}","{""1"":3,""2"":2,""3"":2,""4"":2}","{""1"":164,""2"":162,""3"":123,""4"":136,""5"":136,""6"":158,""7"":164,""8"":146,""9"":159,""10"":136}",314
104035407,104035,4,7,"{""1"":375,""2"":491,""3"":232,""4"":271,""5"":223,""6"":396,""7"":541,""8"":495,""9"":319,""10"":319}","{""1"":3,""2"":3,""3"":2,""4"":2}","{""1"":179,""2"":162,""3"":138,""4"":136,""5"":151,""6"":158,""7"":179,""8"":146,""9"":174,""10"":136}",366
104035408,104035,4,8,"{""1"":428,""2"":562,""3"":265,""4"":309,""5"":255,""6"":452,""7"":619,""8"":566,""9"":365,""10"":364}","{""1"":3,""2"":3,""3"":3,""4"":2}","{""1"":179,""2"":177,""3"":138,""4"":151,""5"":151,""6"":173,""7"":179,""8"":161,""9"":174,""10"":151}",419
104035409,104035,4,9,"{""1"":482,""2"":632,""3"":298,""4"":348,""5"":287,""6"":509,""7"":696,""8"":636,""9"":410,""10"":410}","{""1"":3,""2"":3,""3"":3,""4"":3}","{""1"":194,""2"":192,""3"":138,""4"":151,""5"":166,""6"":188,""7"":179,""8"":161,""9"":174,""10"":166}",471
104035410,104035,4,10,"{""1"":536,""2"":702,""3"":332,""4"":387,""5"":319,""6"":565,""7"":774,""8"":707,""9"":456,""10"":455}","{""1"":4,""2"":3,""3"":3,""4"":3}","{""1"":194,""2"":192,""3"":153,""4"":166,""5"":166,""6"":188,""7"":194,""8"":176,""9"":189,""10"":166}",523
104035500,104035,5,0,"{""1"":589,""2"":772,""3"":365,""4"":425,""5"":350,""6"":622,""7"":851,""8"":778,""9"":502,""10"":501}","{""1"":4,""2"":4,""3"":3,""4"":3}","{""1"":194,""2"":192,""3"":153,""4"":166,""5"":166,""6"":203,""7"":209,""8"":191,""9"":189,""10"":166}",576
104035501,104035,5,1,"{""1"":643,""2"":842,""3"":398,""4"":464,""5"":382,""6"":678,""7"":928,""8"":848,""9"":547,""10"":546}","{""1"":4,""2"":4,""3"":4,""4"":3}","{""1"":214,""2"":192,""3"":173,""4"":166,""5"":186,""6"":203,""7"":229,""8"":191,""9"":209,""10"":166}",628
104035502,104035,5,2,"{""1"":750,""2"":983,""3"":464,""4"":541,""5"":446,""6"":791,""7"":1083,""8"":990,""9"":638,""10"":637}","{""1"":4,""2"":4,""3"":4,""4"":4}","{""1"":214,""2"":212,""3"":173,""4"":186,""5"":186,""6"":223,""7"":229,""8"":211,""9"":209,""10"":186}",732
104035503,104035,5,3,"{""1"":857,""2"":1123,""3"":530,""4"":619,""5"":510,""6"":904,""7"":1238,""8"":1131,""9"":730,""10"":728}","{""1"":5,""2"":4,""3"":4,""4"":4}","{""1"":234,""2"":232,""3"":173,""4"":186,""5"":206,""6"":243,""7"":229,""8"":211,""9"":209,""10"":206}",837
104035504,104035,5,4,"{""1"":964,""2"":1264,""3"":597,""4"":696,""5"":573,""6"":1017,""7"":1392,""8"":1273,""9"":821,""10"":819}","{""1"":5,""2"":5,""3"":4,""4"":4}","{""1"":234,""2"":232,""3"":193,""4"":206,""5"":206,""6"":243,""7"":249,""8"":231,""9"":229,""10"":206}",942
104035505,104035,5,5,"{""1"":1071,""2"":1404,""3"":663,""4"":774,""5"":637,""6"":1130,""7"":1547,""8"":1414,""9"":912,""10"":910}","{""1"":5,""2"":5,""3"":5,""4"":4}","{""1"":234,""2"":232,""3"":193,""4"":226,""5"":226,""6"":263,""7"":249,""8"":251,""9"":249,""10"":206}",1046
104035506,104035,5,6,"{""1"":1178,""2"":1544,""3"":729,""4"":851,""5"":701,""6"":1243,""7"":1702,""8"":1555,""9"":1003,""10"":1001}","{""1"":5,""2"":5,""3"":5,""4"":5}","{""1"":254,""2"":252,""3"":213,""4"":226,""5"":226,""6"":263,""7"":269,""8"":251,""9"":249,""10"":226}",1151
104035507,104035,5,7,"{""1"":1285,""2"":1685,""3"":796,""4"":928,""5"":764,""6"":1356,""7"":1856,""8"":1697,""9"":1094,""10"":1092}","{""1"":6,""2"":5,""3"":5,""4"":5}","{""1"":274,""2"":252,""3"":233,""4"":226,""5"":246,""6"":263,""7"":289,""8"":251,""9"":269,""10"":226}",1255
104035508,104035,5,8,"{""1"":1392,""2"":1825,""3"":862,""4"":1006,""5"":828,""6"":1469,""7"":2011,""8"":1838,""9"":1186,""10"":1183}","{""1"":6,""2"":6,""3"":5,""4"":5}","{""1"":274,""2"":272,""3"":233,""4"":246,""5"":246,""6"":283,""7"":289,""8"":271,""9"":269,""10"":246}",1360
104035509,104035,5,9,"{""1"":1499,""2"":1966,""3"":928,""4"":1083,""5"":892,""6"":1582,""7"":2166,""8"":1980,""9"":1277,""10"":1274}","{""1"":6,""2"":6,""3"":6,""4"":5}","{""1"":294,""2"":292,""3"":233,""4"":246,""5"":266,""6"":303,""7"":289,""8"":271,""9"":269,""10"":266}",1465
104035510,104035,5,10,"{""1"":1607,""2"":2106,""3"":995,""4"":1160,""5"":956,""6"":1695,""7"":2321,""8"":2121,""9"":1368,""10"":1365}","{""1"":6,""2"":6,""3"":6,""4"":6}","{""1"":294,""2"":292,""3"":253,""4"":266,""5"":266,""6"":303,""7"":309,""8"":291,""9"":289,""10"":266}",1569
104036401,104036,4,1,"{""1"":51,""2"":67,""3"":36,""4"":41,""5"":29,""6"":47,""7"":61,""8"":68,""9"":44,""10"":57}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":129,""2"":111,""3"":96,""4"":96,""5"":103,""6"":94,""7"":109,""8"":97,""9"":125,""10"":113}",50
104036402,104036,4,2,"{""1"":103,""2"":133,""3"":73,""4"":82,""5"":57,""6"":94,""7"":122,""8"":136,""9"":88,""10"":113}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":129,""2"":126,""3"":96,""4"":111,""5"":103,""6"":109,""7"":109,""8"":112,""9"":125,""10"":128}",100
104036403,104036,4,3,"{""1"":154,""2"":200,""3"":109,""4"":122,""5"":86,""6"":141,""7"":183,""8"":204,""9"":132,""10"":170}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":144,""2"":141,""3"":96,""4"":111,""5"":118,""6"":124,""7"":109,""8"":112,""9"":125,""10"":143}",150
104036404,104036,4,4,"{""1"":205,""2"":266,""3"":146,""4"":163,""5"":114,""6"":188,""7"":244,""8"":272,""9"":176,""10"":226}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":144,""2"":141,""3"":111,""4"":126,""5"":118,""6"":124,""7"":124,""8"":127,""9"":140,""10"":143}",200
104036405,104036,4,5,"{""1"":257,""2"":333,""3"":182,""4"":204,""5"":143,""6"":235,""7"":306,""8"":340,""9"":220,""10"":283}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":144,""2"":141,""3"":111,""4"":141,""5"":133,""6"":139,""7"":124,""8"":142,""9"":155,""10"":143}",250
104036406,104036,4,6,"{""1"":308,""2"":400,""3"":219,""4"":245,""5"":172,""6"":282,""7"":367,""8"":407,""9"":264,""10"":339}","{""1"":3,""2"":2,""3"":2,""4"":2}","{""1"":159,""2"":156,""3"":126,""4"":141,""5"":133,""6"":139,""7"":139,""8"":142,""9"":155,""10"":158}",300
104036407,104036,4,7,"{""1"":359,""2"":466,""3"":255,""4"":286,""5"":200,""6"":329,""7"":428,""8"":475,""9"":308,""10"":396}","{""1"":3,""2"":3,""3"":2,""4"":2}","{""1"":174,""2"":156,""3"":141,""4"":141,""5"":148,""6"":139,""7"":154,""8"":142,""9"":170,""10"":158}",350
104036408,104036,4,8,"{""1"":410,""2"":533,""3"":292,""4"":326,""5"":229,""6"":376,""7"":489,""8"":543,""9"":352,""10"":452}","{""1"":3,""2"":3,""3"":3,""4"":2}","{""1"":174,""2"":171,""3"":141,""4"":156,""5"":148,""6"":154,""7"":154,""8"":157,""9"":170,""10"":173}",400
104036409,104036,4,9,"{""1"":462,""2"":599,""3"":328,""4"":367,""5"":257,""6"":423,""7"":550,""8"":611,""9"":396,""10"":509}","{""1"":3,""2"":3,""3"":3,""4"":3}","{""1"":189,""2"":186,""3"":141,""4"":156,""5"":163,""6"":169,""7"":154,""8"":157,""9"":170,""10"":188}",450
104036410,104036,4,10,"{""1"":513,""2"":666,""3"":365,""4"":408,""5"":286,""6"":470,""7"":611,""8"":679,""9"":440,""10"":565}","{""1"":4,""2"":3,""3"":3,""4"":3}","{""1"":189,""2"":186,""3"":156,""4"":171,""5"":163,""6"":169,""7"":169,""8"":172,""9"":185,""10"":188}",500
104036500,104036,5,0,"{""1"":564,""2"":733,""3"":401,""4"":449,""5"":315,""6"":517,""7"":672,""8"":747,""9"":484,""10"":622}","{""1"":4,""2"":4,""3"":3,""4"":3}","{""1"":189,""2"":201,""3"":156,""4"":171,""5"":163,""6"":184,""7"":169,""8"":187,""9"":185,""10"":188}",550
104036501,104036,5,1,"{""1"":616,""2"":799,""3"":437,""4"":490,""5"":343,""6"":564,""7"":733,""8"":815,""9"":528,""10"":678}","{""1"":4,""2"":4,""3"":4,""4"":3}","{""1"":209,""2"":201,""3"":176,""4"":171,""5"":183,""6"":184,""7"":189,""8"":187,""9"":205,""10"":188}",600
104036502,104036,5,2,"{""1"":718,""2"":932,""3"":510,""4"":571,""5"":400,""6"":658,""7"":855,""8"":951,""9"":616,""10"":791}","{""1"":4,""2"":4,""3"":4,""4"":4}","{""1"":209,""2"":221,""3"":176,""4"":191,""5"":183,""6"":204,""7"":189,""8"":207,""9"":205,""10"":208}",700
104036503,104036,5,3,"{""1"":821,""2"":1066,""3"":583,""4"":653,""5"":458,""6"":752,""7"":978,""8"":1086,""9"":704,""10"":904}","{""1"":5,""2"":4,""3"":4,""4"":4}","{""1"":229,""2"":241,""3"":176,""4"":191,""5"":203,""6"":224,""7"":189,""8"":207,""9"":205,""10"":228}",801
104036504,104036,5,4,"{""1"":923,""2"":1199,""3"":656,""4"":734,""5"":515,""6"":846,""7"":1100,""8"":1222,""9"":792,""10"":1017}","{""1"":5,""2"":5,""3"":4,""4"":4}","{""1"":229,""2"":241,""3"":196,""4"":211,""5"":203,""6"":224,""7"":209,""8"":227,""9"":225,""10"":228}",900
104036505,104036,5,5,"{""1"":1026,""2"":1332,""3"":729,""4"":816,""5"":572,""6"":940,""7"":1222,""8"":1358,""9"":880,""10"":1130}","{""1"":5,""2"":5,""3"":5,""4"":4}","{""1"":229,""2"":241,""3"":196,""4"":231,""5"":223,""6"":244,""7"":209,""8"":247,""9"":245,""10"":228}",1001
104036506,104036,5,6,"{""1"":1129,""2"":1465,""3"":802,""4"":898,""5"":629,""6"":1034,""7"":1344,""8"":1494,""9"":968,""10"":1243}","{""1"":5,""2"":5,""3"":5,""4"":5}","{""1"":249,""2"":261,""3"":216,""4"":231,""5"":223,""6"":244,""7"":229,""8"":247,""9"":245,""10"":248}",1101
104036507,104036,5,7,"{""1"":1231,""2"":1598,""3"":875,""4"":979,""5"":686,""6"":1128,""7"":1466,""8"":1630,""9"":1056,""10"":1356}","{""1"":6,""2"":5,""3"":5,""4"":5}","{""1"":269,""2"":261,""3"":236,""4"":231,""5"":243,""6"":244,""7"":249,""8"":247,""9"":265,""10"":248}",1201
104036508,104036,5,8,"{""1"":1334,""2"":1732,""3"":948,""4"":1061,""5"":744,""6"":1222,""7"":1589,""8"":1765,""9"":1144,""10"":1469}","{""1"":6,""2"":6,""3"":5,""4"":5}","{""1"":269,""2"":281,""3"":236,""4"":251,""5"":243,""6"":264,""7"":249,""8"":267,""9"":265,""10"":268}",1301
104036509,104036,5,9,"{""1"":1436,""2"":1865,""3"":1021,""4"":1142,""5"":801,""6"":1316,""7"":1711,""8"":1901,""9"":1232,""10"":1582}","{""1"":6,""2"":6,""3"":6,""4"":5}","{""1"":289,""2"":301,""3"":236,""4"":251,""5"":263,""6"":284,""7"":249,""8"":267,""9"":265,""10"":288}",1401
104036510,104036,5,10,"{""1"":1539,""2"":1998,""3"":1094,""4"":1224,""5"":858,""6"":1410,""7"":1833,""8"":2037,""9"":1320,""10"":1695}","{""1"":6,""2"":6,""3"":6,""4"":6}","{""1"":289,""2"":301,""3"":256,""4"":271,""5"":263,""6"":284,""7"":269,""8"":287,""9"":285,""10"":288}",1501
104037401,104037,4,1,"{""1"":58,""2"":49,""3"":44,""4"":52,""5"":49,""6"":49,""7"":46,""8"":57,""9"":54,""10"":54}","{""1"":1,""2"":1,""3"":1,""4"":1}","{""1"":130,""2"":98,""3"":103,""4"":104,""5"":112,""6"":98,""7"":106,""8"":113,""9"":122,""10"":107}",51
104037402,104037,4,2,"{""1"":115,""2"":98,""3"":88,""4"":104,""5"":97,""6"":98,""7"":91,""8"":113,""9"":107,""10"":107}","{""1"":2,""2"":1,""3"":1,""4"":1}","{""1"":130,""2"":113,""3"":103,""4"":119,""5"":112,""6"":113,""7"":106,""8"":128,""9"":122,""10"":122}",102
104037403,104037,4,3,"{""1"":173,""2"":147,""3"":132,""4"":156,""5"":146,""6"":147,""7"":137,""8"":170,""9"":161,""10"":161}","{""1"":2,""2"":2,""3"":1,""4"":1}","{""1"":145,""2"":128,""3"":103,""4"":119,""5"":127,""6"":128,""7"":106,""8"":128,""9"":122,""10"":137}",153
104037404,104037,4,4,"{""1"":230,""2"":196,""3"":176,""4"":208,""5"":194,""6"":196,""7"":182,""8"":226,""9"":214,""10"":214}","{""1"":2,""2"":2,""3"":2,""4"":1}","{""1"":145,""2"":128,""3"":118,""4"":134,""5"":127,""6"":128,""7"":121,""8"":143,""9"":137,""10"":137}",204
104037405,104037,4,5,"{""1"":288,""2"":245,""3"":220,""4"":260,""5"":243,""6"":245,""7"":228,""8"":283,""9"":268,""10"":268}","{""1"":2,""2"":2,""3"":2,""4"":2}","{""1"":145,""2"":128,""3"":118,""4"":149,""5"":142,""6"":143,""7"":121,""8"":158,""9"":152,""10"":137}",255
104037406,104037,4,6,"{""1"":345,""2"":294,""3"":264,""4"":312,""5"":291,""6"":294,""7"":273,""8"":339,""9"":321,""10"":321}","{""1"":3,""2"":2,""3"":2,""4"":2}","{""1"":160,""2"":143,""3"":133,""4"":149,""5"":142,""6"":143,""7"":136,""8"":158,""9"":152,""10"":152}",305
104037407,104037,4,7,"{""1"":403,""2"":343,""3"":308,""4"":364,""5"":340,""6"":343,""7"":319,""8"":396,""9"":375,""10"":375}","{""1"":3,""2"":3,""3"":2,""4"":2}","{""1"":175,""2"":143,""3"":148,""4"":149,""5"":157,""6"":143,""7"":151,""8"":158,""9"":167,""10"":152}",357
104037408,104037,4,8,"{""1"":460,""2"":392,""3"":352,""4"":416,""5"":388,""6"":392,""7"":364,""8"":452,""9"":428,""10"":428}","{""1"":3,""2"":3,""3"":3,""4"":2}","{""1"":175,""2"":158,""3"":148,""4"":164,""5"":157,""6"":158,""7"":151,""8"":173,""9"":167,""10"":167}",407
104037409,104037,4,9,"{""1"":518,""2"":441,""3"":396,""4"":468,""5"":437,""6"":441,""7"":410,""8"":509,""9"":482,""10"":482}","{""1"":3,""2"":3,""3"":3,""4"":3}","{""1"":190,""2"":173,""3"":148,""4"":164,""5"":172,""6"":173,""7"":151,""8"":173,""9"":167,""10"":182}",458
104037410,104037,4,10,"{""1"":575,""2"":490,""3"":440,""4"":520,""5"":485,""6"":490,""7"":455,""8"":565,""9"":535,""10"":535}","{""1"":4,""2"":3,""3"":3,""4"":3}","{""1"":190,""2"":173,""3"":163,""4"":179,""5"":172,""6"":173,""7"":166,""8"":188,""9"":182,""10"":182}",509
104037500,104037,5,0,"{""1"":633,""2"":539,""3"":484,""4"":572,""5"":534,""6"":539,""7"":501,""8"":622,""9"":589,""10"":589}","{""1"":4,""2"":4,""3"":3,""4"":3}","{""1"":205,""2"":173,""3"":163,""4"":179,""5"":187,""6"":173,""7"":166,""8"":188,""9"":182,""10"":197}",560
104037501,104037,5,1,"{""1"":690,""2"":588,""3"":528,""4"":624,""5"":582,""6"":588,""7"":546,""8"":678,""9"":642,""10"":642}","{""1"":4,""2"":4,""3"":4,""4"":3}","{""1"":225,""2"":173,""3"":183,""4"":179,""5"":207,""6"":173,""7"":186,""8"":188,""9"":202,""10"":197}",611
104037502,104037,5,2,"{""1"":805,""2"":686,""3"":616,""4"":728,""5"":679,""6"":686,""7"":637,""8"":791,""9"":749,""10"":749}","{""1"":4,""2"":4,""3"":4,""4"":4}","{""1"":225,""2"":193,""3"":183,""4"":199,""5"":207,""6"":193,""7"":186,""8"":208,""9"":202,""10"":217}",713
104037503,104037,5,3,"{""1"":920,""2"":784,""3"":704,""4"":832,""5"":776,""6"":784,""7"":728,""8"":904,""9"":856,""10"":856}","{""1"":5,""2"":4,""3"":4,""4"":4}","{""1"":245,""2"":213,""3"":183,""4"":199,""5"":227,""6"":213,""7"":186,""8"":208,""9"":202,""10"":237}",814
104037504,104037,5,4,"{""1"":1035,""2"":882,""3"":792,""4"":936,""5"":873,""6"":882,""7"":819,""8"":1017,""9"":963,""10"":963}","{""1"":5,""2"":5,""3"":4,""4"":4}","{""1"":245,""2"":213,""3"":203,""4"":219,""5"":227,""6"":213,""7"":206,""8"":228,""9"":222,""10"":237}",916
104037505,104037,5,5,"{""1"":1150,""2"":980,""3"":880,""4"":1040,""5"":970,""6"":980,""7"":910,""8"":1130,""9"":1070,""10"":1070}","{""1"":5,""2"":5,""3"":5,""4"":4}","{""1"":245,""2"":213,""3"":203,""4"":239,""5"":247,""6"":233,""7"":206,""8"":248,""9"":242,""10"":237}",1018
104037506,104037,5,6,"{""1"":1265,""2"":1078,""3"":968,""4"":1144,""5"":1067,""6"":1078,""7"":1001,""8"":1243,""9"":1177,""10"":1177}","{""1"":5,""2"":5,""3"":5,""4"":5}","{""1"":265,""2"":233,""3"":223,""4"":239,""5"":247,""6"":233,""7"":226,""8"":248,""9"":242,""10"":257}",1120
104037507,104037,5,7,"{""1"":1380,""2"":1176,""3"":1056,""4"":1248,""5"":1164,""6"":1176,""7"":1092,""8"":1356,""9"":1284,""10"":1284}","{""1"":6,""2"":5,""3"":5,""4"":5}","{""1"":285,""2"":233,""3"":243,""4"":239,""5"":267,""6"":233,""7"":246,""8"":248,""9"":262,""10"":257}",1222
104037508,104037,5,8,"{""1"":1495,""2"":1274,""3"":1144,""4"":1352,""5"":1261,""6"":1274,""7"":1183,""8"":1469,""9"":1391,""10"":1391}","{""1"":6,""2"":6,""3"":5,""4"":5}","{""1"":285,""2"":253,""3"":243,""4"":259,""5"":267,""6"":253,""7"":246,""8"":268,""9"":262,""10"":277}",1323
104037509,104037,5,9,"{""1"":1610,""2"":1372,""3"":1232,""4"":1456,""5"":1358,""6"":1372,""7"":1274,""8"":1582,""9"":1498,""10"":1498}","{""1"":6,""2"":6,""3"":6,""4"":5}","{""1"":305,""2"":273,""3"":243,""4"":259,""5"":287,""6"":273,""7"":246,""8"":268,""9"":262,""10"":297}",1425
